index,Diameter (nm),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
2938,22.0,6,0.05,65.0,0,0,5,2,1,17,24,19,5,231.5326,2.75,11,0.8525
4458,21.0,7,0.15,110.77,0,0,5,2,1,22,24,16,7,79.8658,2.806666666666667,19,0.8516666666666667
2659,145.8,90,5.651570349035755e-10,22.661545,32,0,5,2,0,31,72,15,22,231.5326,2.75,11,0.8525
1854,26.0,57,4.531832531674185e-06,96.61489,0,0,5,2,2,40,48,17,20,502.311426,2.658636363636364,5,1.14
2691,30.0,73,5.190006869905384e-10,103.541664,16,1,5,10,0,29,48,18,21,231.5326,2.75,11,0.8525
3396,13.5,50,4.689255281653665e-06,43.195477,33,0,5,3,0,41,72,10,16,195.084,2.28,16,0.805
3605,15.0,5,0.05,76.933,0,0,5,2,1,21,72,17,7,60.0843,2.926666666666666,18,0.54
1089,21.2,74,0.0590899706999999,105.56793,33,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
4272,47.83,60,2.613024894655343e-09,100.0,0,0,10,2,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
2330,361.4,90,7.421766059189711e-11,24.476988,28,0,5,2,0,31,72,9,9,231.5326,2.75,11,0.8525
3046,10.0,91,0.15,96.535,36,0,5,2,1,4,6,17,7,231.5326,2.75,11,0.8525
2444,361.4,87,4.631182020934381e-12,98.86364,28,0,9,11,0,29,72,15,22,231.5326,2.75,11,0.8525
1729,34.64,108,0.05,51.695,0,1,5,3,1,23,48,17,7,720.642,2.55,4,0.3
4230,160.5,7,5.79303557000731e-10,132.0,0,0,5,2,0,46,6,16,20,79.8658,2.806666666666667,19,0.8516666666666667
4027,35.0,87,7.948502224812706e-21,82.35294,0,0,9,11,0,29,96,15,12,47.867,1.54,19,0.8516666666666667
3869,120.0,64,0.1,86.892,0,0,5,2,1,6,96,17,7,60.0843,2.926666666666666,18,0.54
4519,165.0,5,8.195875402680562e-13,97.6419,0,0,5,2,0,45,3,18,21,81.4084,2.545,20,0.88
4044,6.0,92,0.1,87.31,0,0,11,3,1,10,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
2399,145.8,90,2.825785174517878e-10,49.74576,32,0,5,2,0,31,72,14,15,231.5326,2.75,11,0.8525
474,47.0,16,0.2,89.31,0,1,5,3,4,21,24,16,7,107.8682,1.93,0,1.086666666666667
3995,199.89,48,0.01,68.856,0,0,5,2,1,16,24,17,7,60.0843,2.926666666666666,18,0.54
1291,18.0,0,0.0006,86.849,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
4247,160.5,7,1.158607114001462e-09,128.8,0,0,5,2,0,46,6,16,20,79.8658,2.806666666666667,19,0.8516666666666667
743,39.7,30,1e-06,92.459,0,1,5,2,1,14,24,17,7,101.9612772,2.708,1,0.675
1120,6.0,35,0.4,81.479,0,0,5,2,3,15,24,17,7,196.966569,2.54,2,1.07
2123,88.5,6,3.633050017893903e-08,23.354036,0,0,5,2,0,41,24,18,21,143.0914,2.413333333333334,10,0.82
103,29.57,47,0.04,7.9867,0,0,5,2,1,7,72,5,0,107.8682,1.93,0,1.086666666666667
2789,170.0,67,9.12714417992724e-08,22.608696,16,0,1,2,0,39,24,17,20,231.5326,2.75,11,0.8525
3906,21.8,44,0.01,80.208,0,1,5,0,3,24,24,8,2,60.0843,2.926666666666666,18,0.54
1605,240.0,52,3.501876360407152e-07,63.071323,0,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
4889,141.0,92,0.025,42.122,0,0,11,3,1,10,12,17,7,81.4084,2.545,20,0.88
1612,188.0,6,3.898552648899942e-06,50.0,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
3860,280.0,88,0.005,100.28,0,0,9,11,1,1,48,15,6,60.0843,2.926666666666666,18,0.54
1336,215.0,0,0.0025,14.764,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
1058,21.7,44,1.96966569e-06,95.48146,27,1,5,0,2,48,24,17,20,196.966569,2.54,2,1.07
4063,60.0,99,0.001,87.472,0,0,5,10,1,2,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
2694,145.8,87,5.651570349035755e-10,62.261574,32,0,9,11,0,29,120,15,22,231.5326,2.75,11,0.8525
3891,120.0,6,0.5,84.959,5,0,5,2,1,17,96,17,7,60.0843,2.926666666666666,18,0.54
3239,30.0,13,5.524037494362813e-08,61.359222,0,0,9,3,0,47,48,16,20,95.94,2.16,14,0.775
2705,12.0,48,0.000324375429369,75.76418,3,0,5,2,0,40,6,3,9,231.5326,2.75,11,0.8525
4598,40.0,22,7.190800154934846e-08,25.910593,51,0,5,2,0,35,36,9,9,81.4084,2.545,20,0.88
4689,8.0,17,0.0508802499999999,79.84496,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
67,28.41,47,1.137745337614076e-07,29.403973,0,0,5,2,0,34,48,18,21,107.8682,1.93,0,1.086666666666667
800,239.0,30,5.99646500648642e-10,33.22257999999999,0,1,5,0,0,38,12,14,15,101.9612772,2.708,1,0.675
408,65.0,6,0.025,90.588,0,0,5,2,1,17,48,17,7,107.8682,1.93,0,1.086666666666667
733,39.7,30,1e-05,96.066,0,1,5,2,1,14,24,17,7,101.9612772,2.708,1,0.675
2635,30.0,73,5.190006869905383e-09,93.42282,16,1,5,10,0,29,72,17,20,231.5326,2.75,11,0.8525
300,14.7,22,1.027616289471819e-06,18.057663,0,0,5,2,0,35,24,20,9,107.8682,1.93,0,1.086666666666667
1870,49.0,41,4.231415512281526e-07,38.490566,0,1,5,11,0,29,24,17,20,502.311426,2.658636363636364,5,1.14
607,50.0,32,0.0125,98.753,10,0,5,3,1,21,48,16,7,107.8682,1.93,0,1.086666666666667
2454,361.4,90,9.277207573987139e-12,33.898304,28,0,5,2,0,31,120,15,22,231.5326,2.75,11,0.8525
4781,90.0,48,0.008,95.748,0,0,5,2,1,16,24,17,7,81.4084,2.545,20,0.88
2848,28.33,108,0.1,39.831,0,1,5,3,1,23,48,17,7,231.5326,2.75,11,0.8525
3398,13.5,47,1.172313820413416e-06,45.0,19,0,5,2,0,34,72,10,16,195.084,2.28,16,0.805
2730,12.0,26,4.054692867113581e-05,99.99025,3,0,12,2,0,43,6,3,9,231.5326,2.75,11,0.8525
2811,10.0,91,0.025,100.04,36,0,5,2,1,4,6,19,5,231.5326,2.75,11,0.8525
3396,13.5,50,4.689255281653665e-06,43.195477,33,0,5,3,0,41,72,10,16,195.084,2.28,16,0.805
2505,361.4,87,3.710883029594856e-11,50.56818,28,0,9,11,0,29,168,15,22,231.5326,2.75,11,0.8525
2552,196.4,6,1.849725341605939e-11,99.49775452,0,0,5,2,0,41,24,15,18,231.5326,2.75,11,0.8525
567,29.57,47,0.25,0.0,0,0,5,2,1,7,72,5,0,107.8682,1.93,0,1.086666666666667
853,40.0,6,0.05,113.53,8,0,5,2,1,17,24,7,7,196.966569,2.54,2,1.07
1618,188.0,6,1.377860281068601e-06,80.0,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
969,3.8,54,0.015,47.026,20,0,5,6,1,2,24,17,7,196.966569,2.54,2,1.07
2837,30.15,44,0.12,92.579,16,1,5,0,3,24,24,7,7,231.5326,2.75,11,0.8525
1611,188.0,6,3.978073304378161e-06,50.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
4886,141.0,92,0.0125,87.207,0,0,11,3,1,10,6,17,7,81.4084,2.545,20,0.88
2268,30.0,6,0.1,3.3074,0,0,5,2,1,17,24,7,7,79.5454,2.67,10,0.82
3275,21.6,48,0.1,39.848,0,0,5,2,1,16,24,16,7,74.69279999999999,2.675,15,0.74
2526,20.0,70,1.157663e-07,99.80469,25,0,5,3,0,30,24,15,12,231.5326,2.75,11,0.8525
2723,12.0,65,0.0001621877146845,105.678314,3,0,5,2,0,33,6,3,9,231.5326,2.75,11,0.8525
1543,93.13,6,5.228708947395713e-06,11.041599,0,0,5,2,0,41,24,14,15,632.5663,2.586144578313253,4,0.3
2110,88.5,6,1.168783423773078e-07,94.409935,0,0,5,2,0,41,3,18,21,143.0914,2.413333333333334,10,0.82
997,7.0,82,0.0015,85.349,8,1,5,6,1,2,24,17,7,196.966569,2.54,2,1.07
4026,35.0,87,7.948502224812706e-24,81.329926,0,0,9,11,0,29,96,15,12,47.867,1.54,19,0.8516666666666667
2229,46.3,30,0.01,63.366,0,1,5,2,1,14,12,17,7,79.5454,2.67,10,0.82
2997,10.0,91,0.175,103.78,36,0,5,2,1,4,3,19,5,231.5326,2.75,11,0.8525
3844,199.89,6,0.5,61.042,0,0,5,2,1,17,24,17,7,60.0843,2.926666666666666,18,0.54
2618,361.4,90,9.277207573987139e-12,97.551163,28,0,5,2,0,31,24,14,15,231.5326,2.75,11,0.8525
2116,88.5,85,1.091147106858293e-07,79.15344,0,0,5,7,0,29,11,18,21,143.0914,2.413333333333334,10,0.82
1745,15.0,48,9.320589126340305e-08,120.703186,0,0,5,2,0,40,24,18,21,104.14912,2.375,4,0.3
641,50.0,32,0.0125,82.262,11,0,5,3,1,21,72,16,7,107.8682,1.93,0,1.086666666666667
229,28.41,45,1.137745337614076e-06,6.808511,0,0,5,5,0,45,24,3,9,107.8682,1.93,0,1.086666666666667
803,28.0,20,1.864596723644476e-07,67.09848,0,0,13,2,0,42,24,17,20,101.9612772,2.708,1,0.675
2750,145.8,87,7.053159795596625e-11,104.83871,32,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
2559,957.0,30,7.994032100825752e-12,97.75281,0,1,5,0,0,38,12,17,20,231.5326,2.75,11,0.8525
366,100.0,61,8.160616946704726e-11,111.48387,0,0,5,2,0,35,24,9,9,107.8682,1.93,0,1.086666666666667
2456,361.4,90,3.710883029594856e-11,10.169492,28,0,5,2,0,31,120,15,22,231.5326,2.75,11,0.8525
2518,13.5,90,2.315326e-07,84.26982,0,0,5,2,0,31,48,16,20,231.5326,2.75,11,0.8525
1341,40.0,95,1.515575282342455e-08,23.969696,30,0,9,0,0,28,24,2,16,196.966569,2.54,2,1.07
534,100.0,23,0.5,9.913,0,1,5,3,3,11,24,7,7,107.8682,1.93,0,1.086666666666667
1397,18.0,105,0.0025,75.88,0,0,5,13,4,3,24,17,7,196.966569,2.54,2,1.07
4113,150.0,25,1.433523841177574e-09,91.729324,0,1,5,3,0,45,4,16,20,79.8658,2.806666666666667,19,0.8516666666666667
3651,240.0,112,2.600771792799099e-09,87.08861,0,1,5,2,0,41,24,22,16,60.0843,2.926666666666666,18,0.54
3778,10.0,88,0.01,6.1389,0,0,9,11,1,1,24,14,3,60.0843,2.926666666666666,18,0.54
794,239.0,30,5.99646500648642e-13,44.639515,0,1,5,0,0,38,12,14,15,101.9612772,2.708,1,0.675
2749,145.8,87,1.412892587258939e-10,102.41936,32,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
3882,120.0,6,0.2,81.03,5,0,5,2,1,17,96,17,7,60.0843,2.926666666666666,18,0.54
2872,42.5,30,0.0001,97.039,0,1,5,2,1,14,12,17,7,231.5326,2.75,11,0.8525
1353,25.0,6,0.0125,7.7748,0,0,5,2,1,17,4,7,7,196.966569,2.54,2,1.07
2520,8.5,83,3.472989,4.545454545454546,48,0,12,4,0,25,144,15,12,231.5326,2.75,11,0.8525
4332,150.0,25,1.433523841177574e-09,86.71679,0,1,5,3,0,45,24,16,20,79.8658,2.806666666666667,19,0.8516666666666667
1348,6.0,64,0.2,43.917,0,0,5,2,1,6,24,17,7,196.966569,2.54,2,1.07
334,60.0,61,3.778063401252187e-10,87.741936,0,0,5,2,0,35,48,9,9,107.8682,1.93,0,1.086666666666667
4683,67.0,6,3.82536423958258e-08,9.158513,0,0,5,2,0,41,48,23,20,81.4084,2.545,20,0.88
3715,369.0,113,4.29346694174212e-10,34.666668,0,1,5,7,0,41,24,22,16,60.0843,2.926666666666666,18,0.54
2017,200.0,11,3.926071005120009e-10,79.319725,0,0,5,2,0,41,72,10,16,240.797185,2.771428571428571,8,0.7683333333333334
4940,10.0,31,0.05,72.74,0,0,5,2,1,8,24,15,8,123.2228,2.736666666666667,21,0.86
343,40.0,61,1.275096397922614e-09,94.96774,0,0,5,2,0,35,48,9,9,107.8682,1.93,0,1.086666666666667
4609,165.0,5,8.19587540268056e-11,54.897972,0,0,5,2,0,45,24,18,21,81.4084,2.545,20,0.88
1533,143.67,6,2.136270584179426e-06,67.917725,0,0,5,2,0,41,24,17,20,632.5663,2.586144578313253,4,0.3
1199,27.17,74,0.0196966569,100.22272,9,0,5,2,0,41,24,17,20,196.966569,2.54,2,1.07
808,28.0,20,1.864596723644476e-08,80.66091,0,0,13,2,0,42,24,17,20,101.9612772,2.708,1,0.675
2422,145.8,87,1.130314069807151e-09,39.68158,32,0,9,11,0,29,168,15,22,231.5326,2.75,11,0.8525
1164,30.0,75,0.015,65.609,0,0,5,3,1,21,72,17,7,196.966569,2.54,2,1.07
492,16.7,92,0.05,87.817,0,0,11,3,1,10,24,17,7,107.8682,1.93,0,1.086666666666667
3693,375.4,83,1.359199362692383e-09,80.0,34,0,12,4,0,25,24,17,20,60.0843,2.926666666666666,18,0.54
2275,22.83,48,0.05,27.935,0,0,5,2,1,16,24,17,7,79.5454,2.67,10,0.82
3065,22.0,6,0.01,84.0,0,0,5,2,1,17,24,17,7,231.5326,2.75,11,0.8525
140,29.57,47,0.06,7.3836,0,0,5,2,1,7,48,17,7,107.8682,1.93,0,1.086666666666667
1218,21.7,83,9.84832845e-06,94.15264,27,0,12,4,0,25,24,17,20,196.966569,2.54,2,1.07
2451,361.4,90,3.710883029594856e-11,13.559322,28,0,5,2,0,31,72,15,22,231.5326,2.75,11,0.8525
351,28.41,45,3.555454180043988e-08,55.31915,0,0,5,5,0,45,72,3,9,107.8682,1.93,0,1.086666666666667
3005,10.0,91,0.15,107.67,36,0,5,2,1,4,24,17,7,231.5326,2.75,11,0.8525
4101,11.69,51,2.290926342833312e-05,78.923767,0,0,5,14,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
4879,100.0,91,0.01,101.97,0,0,5,2,1,4,3,19,5,81.4084,2.545,20,0.88
3573,20.0,37,0.25,76.723,0,0,5,3,4,17,48,17,7,60.0843,2.926666666666666,18,0.54
781,28.0,20,9.322983618222381e-08,99.565216,0,0,13,2,0,42,24,18,21,101.9612772,2.708,1,0.675
491,47.0,16,0.0002,86.637,0,1,5,3,4,21,24,16,7,107.8682,1.93,0,1.086666666666667
1976,17.0,29,4.2743890725559e-08,78.73303,0,1,5,0,0,26,24,6,14,58.933195,1.88,8,0.7683333333333334
293,92.0,24,4.191982897748381e-11,54.64141,8,0,5,2,0,49,24,23,20,107.8682,1.93,0,1.086666666666667
4302,190.0,40,8.729924970489892e-10,55.424835,46,0,5,0,2,45,24,1,16,79.8658,2.806666666666667,19,0.8516666666666667
3902,59.72,48,0.05,65.747,0,0,5,2,1,16,72,17,7,60.0843,2.926666666666666,18,0.54
644,50.0,6,0.025,66.838,10,0,5,2,1,17,72,16,7,107.8682,1.93,0,1.086666666666667
217,35.0,47,1.026829682019336e-06,76.42857,0,0,5,2,0,34,24,1,16,107.8682,1.93,0,1.086666666666667
3751,13.0,87,0.0327292392022346,24.78658,0,0,9,11,0,29,24,25,20,60.0843,2.926666666666666,18,0.54
9,28.41,45,1.422181672017595e-06,9.1694355,0,0,5,5,0,45,72,17,20,107.8682,1.93,0,1.086666666666667
2520,8.5,83,3.472989,4.545454545454546,48,0,12,4,0,25,144,15,12,231.5326,2.75,11,0.8525
4709,8.0,18,0.203521,64.34109,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
978,60.0,70,0.0008,56.845,0,0,5,3,1,3,24,17,7,196.966569,2.54,2,1.07
2329,361.4,87,4.631182020934381e-12,100.04899,28,0,9,11,0,29,72,16,20,231.5326,2.75,11,0.8525
2219,28.2,6,0.005,124.78,0,0,5,2,1,17,4,11,0,79.5454,2.67,10,0.82
35,40.0,22,0.005,98.516,4,0,5,2,1,8,30,11,0,107.8682,1.93,0,1.086666666666667
705,29.57,46,0.4,24.014,0,0,5,5,1,21,48,19,5,107.8682,1.93,0,1.086666666666667
3341,4.0,64,0.4,54.206,33,0,5,2,1,6,24,12,4,195.084,2.28,16,0.805
1003,33.69,89,0.2,121.08,0,0,12,0,1,12,96,16,7,196.966569,2.54,2,1.07
1506,98.4,6,8.249881120566512e-06,55.191257,0,0,5,2,0,41,24,17,20,632.5663,2.586144578313253,4,0.3
337,60.0,61,7.556126802504375e-10,110.451614,0,0,5,2,0,35,24,9,9,107.8682,1.93,0,1.086666666666667
1294,6.3,70,0.0025,98.736,0,0,5,3,1,3,24,19,5,196.966569,2.54,2,1.07
2973,18.0,67,0.1,89.986,27,0,3,2,1,15,24,17,7,231.5326,2.75,11,0.8525
2691,30.0,73,5.190006869905384e-10,103.541664,16,1,5,10,0,29,48,18,21,231.5326,2.75,11,0.8525
109,29.57,47,0.1,16.533,0,0,5,2,1,7,24,17,7,107.8682,1.93,0,1.086666666666667
533,65.0,6,0.2,67.563,0,0,5,2,1,17,24,17,7,107.8682,1.93,0,1.086666666666667
4380,124.9,5,2.458521360223581e-10,91.42857,0,0,5,2,0,45,6,18,21,79.8658,2.806666666666667,19,0.8516666666666667
3082,10.9,91,0.175,102.39,26,0,5,2,1,4,24,19,5,231.5326,2.75,11,0.8525
4751,90.0,22,0.1,17.87,0,0,5,2,1,8,24,7,7,81.4084,2.545,20,0.88
3175,639.0,30,1.368414584861392e-16,46.845966,0,1,5,0,0,38,12,14,15,40.3044,2.375,12,0.86
1573,260.0,52,2.754320596624287e-07,94.104805,22,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
650,29.57,46,0.05,46.595,0,0,5,5,1,21,72,19,5,107.8682,1.93,0,1.086666666666667
1905,20.3,59,6.823536040955313e-06,97.53237,0,0,9,3,0,27,24,17,20,172.1148,2.666666666666667,7,1.08
564,29.57,47,0.1,0.99834,0,0,5,2,1,7,72,5,0,107.8682,1.93,0,1.086666666666667
4528,75.0,63,1.090871016096782e-07,61.435406,0,1,5,6,0,29,3,15,22,81.4084,2.545,20,0.88
440,100.0,53,0.01,102.8,0,0,9,7,1,1,24,16,7,107.8682,1.93,0,1.086666666666667
3665,437.0,83,2.154079188530087e-10,74.347824,25,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
202,8.5,48,1.593064119830075e-07,42.805492,32,0,5,2,0,40,24,18,21,107.8682,1.93,0,1.086666666666667
2867,10.9,91,0.01,103.76,26,0,5,2,1,4,3,19,5,231.5326,2.75,11,0.8525
3061,10.9,91,0.01,105.96,26,0,5,2,1,4,24,19,5,231.5326,2.75,11,0.8525
416,90.0,22,0.1,68.69,0,0,5,2,1,8,24,7,7,107.8682,1.93,0,1.086666666666667
1474,20.0,70,1.044902e-05,71.51515,25,0,5,3,0,30,24,17,20,208.9804,2.02,3,1.035
1796,1.5,22,0.013061595,32.109375,0,0,5,2,0,35,24,17,20,261.2319,2.597272727272728,4,0.3
2016,200.0,11,6.589975429234175e-10,98.281784,0,0,5,2,0,41,24,15,22,240.797185,2.771428571428571,8,0.7683333333333334
4231,160.5,7,5.79303557000731e-10,103.2,0,0,5,2,0,46,3,16,20,79.8658,2.806666666666667,19,0.8516666666666667
1280,21.2,6,0.0590899706999999,96.8,33,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
13,28.41,47,2.133272508026393e-07,4.0677967,0,0,5,2,0,34,48,17,20,107.8682,1.93,0,1.086666666666667
3759,386.9,83,7.759786908531116e-11,95.4386,6,0,12,4,0,25,24,17,20,60.0843,2.926666666666666,18,0.54
976,60.0,70,0.0002,91.134,0,0,5,3,1,3,24,17,7,196.966569,2.54,2,1.07
3267,22.0,64,0.025,33.461,0,0,5,2,1,6,24,17,7,74.69279999999999,2.675,15,0.74
4744,173.48,8,0.01,88.743,0,0,9,7,1,4,24,7,7,81.4084,2.545,20,0.88
2786,18.4,94,2.249459756145038e-07,91.91919,27,0,5,2,0,42,24,17,20,231.5326,2.75,11,0.8525
2179,10.0,22,0.025,75.862,0,0,5,2,1,8,24,16,7,79.5454,2.67,10,0.82
4606,16.0,87,4.071825426879895e-08,52.859447,0,0,9,11,0,29,24,14,15,81.4084,2.545,20,0.88
2225,30.0,6,0.04,19.844,0,0,5,2,1,17,24,7,7,79.5454,2.67,10,0.82
2859,10.0,88,0.003125,100.86,27,0,9,11,1,1,48,16,7,231.5326,2.75,11,0.8525
1560,188.0,6,3.302772345348029e-06,8.80734,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
3742,13.0,87,0.0032729239202234,71.492134,0,0,9,11,0,29,24,15,11,60.0843,2.926666666666666,18,0.54
4899,141.0,92,0.05,66.615,0,0,11,3,1,10,6,17,7,81.4084,2.545,20,0.88
2456,361.4,90,3.710883029594856e-11,10.169492,28,0,5,2,0,31,120,15,22,231.5326,2.75,11,0.8525
2447,145.8,87,1.412892587258939e-10,94.188034,32,0,9,11,0,29,24,14,15,231.5326,2.75,11,0.8525
2724,12.0,65,8.109385734227162e-05,101.78246,3,0,5,2,0,33,6,3,9,231.5326,2.75,11,0.8525
2837,30.15,44,0.12,92.579,16,1,5,0,3,24,24,7,7,231.5326,2.75,11,0.8525
1795,1.4,22,0.0065307974999999,4.921875,0,0,5,2,0,35,24,17,20,261.2319,2.597272727272728,4,0.3
1884,21.0,71,0.005,99.038,0,1,9,7,1,19,24,23,7,12.0107,2.55,4,0.3
1776,5.4,95,1.3061595e-05,105.0,13,0,9,0,0,28,24,16,20,261.2319,2.597272727272728,4,0.3
2066,88.5,85,1.129886539051926e-09,93.544975,0,0,5,7,0,29,3,17,20,143.0914,2.413333333333334,10,0.82
2308,30.0,73,2.076002747962153e-06,95.444016,16,1,5,10,0,29,96,18,21,231.5326,2.75,11,0.8525
3356,13.5,47,5.861569102067081e-07,70.5,19,0,5,2,0,34,48,10,16,195.084,2.28,16,0.805
29,40.0,22,0.025,43.323,4,0,5,2,1,8,48,11,0,107.8682,1.93,0,1.086666666666667
685,20.0,78,0.00067,97.107,33,0,12,7,1,17,24,23,7,107.8682,1.93,0,1.086666666666667
3865,280.0,88,0.005,98.982,0,0,9,11,1,1,48,15,1,60.0843,2.926666666666666,18,0.54
4595,40.0,22,3.595400077467423e-09,99.96482,51,0,5,2,0,35,36,9,9,81.4084,2.545,20,0.88
3964,100.33,76,0.5,17.234,0,0,9,3,3,11,72,17,7,60.0843,2.926666666666666,18,0.54
2472,361.4,90,3.710883029594856e-11,90.741489,28,0,5,2,0,31,1,14,15,231.5326,2.75,11,0.8525
284,10.0,47,8.805064523315803e-05,53.57143,0,0,5,2,0,34,24,1,16,107.8682,1.93,0,1.086666666666667
4613,639.0,30,3.527642890429357e-12,64.044945,0,1,5,0,0,38,12,17,20,81.4084,2.545,20,0.88
4278,56.0,40,3.409629838544904e-08,119.88732,46,0,5,0,2,45,3,16,20,79.8658,2.806666666666667,19,0.8516666666666667
3089,10.9,91,0.025,104.59,26,0,5,2,1,4,6,19,5,231.5326,2.75,11,0.8525
2260,28.2,6,0.04,7.1739,0,0,5,2,1,17,48,11,0,79.5454,2.67,10,0.82
2151,239.0,30,1.46424195801364e-11,84.26966,0,1,5,0,0,38,12,17,20,79.5454,2.67,10,0.82
902,33.69,16,0.004,153.91,0,0,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
4583,60.0,28,8.140839999999999e-05,97.29278,0,0,5,2,0,32,48,16,20,81.4084,2.545,20,0.88
4080,50.0,5,0.0008,88.328,0,0,5,2,1,21,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
1603,360.0,52,1.037592995676194e-07,79.257645,0,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
340,40.0,61,5.100385591690454e-09,48.51613,0,0,5,2,0,35,48,9,9,107.8682,1.93,0,1.086666666666667
3737,25.0,44,1.5021075e-07,107.31707,0,1,5,0,2,48,48,4,9,60.0843,2.926666666666666,18,0.54
3023,114.0,39,0.05,65.89,36,0,5,2,1,15,24,25,7,231.5326,2.75,11,0.8525
1934,12.5,43,0.4,79.365,0,0,5,2,1,8,24,17,7,172.1148,2.666666666666667,7,1.08
568,29.57,46,0.025,112.01,0,0,5,5,1,21,24,19,5,107.8682,1.93,0,1.086666666666667
135,17.0,56,0.00539,75.395,33,1,5,2,1,21,24,16,7,107.8682,1.93,0,1.086666666666667
2977,28.33,110,0.01,88.326,0,1,9,3,1,21,24,17,7,231.5326,2.75,11,0.8525
4700,639.0,30,1.763821445214678e-13,97.75281,0,1,5,0,0,38,24,17,20,81.4084,2.545,20,0.88
1954,30.0,87,9.786087107460691e-25,79.070404,0,0,9,11,0,29,24,15,12,58.933195,1.88,8,0.7683333333333334
2405,145.8,90,7.053159795596625e-11,53.64407,32,0,5,2,0,31,72,14,15,231.5326,2.75,11,0.8525
1393,215.0,105,0.0012,66.623,0,0,5,13,4,3,24,17,7,196.966569,2.54,2,1.07
1289,215.0,0,0.0012,16.377,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
345,28.41,45,1.422181672017595e-07,25.081432,0,0,5,5,0,45,72,18,21,107.8682,1.93,0,1.086666666666667
330,20.0,61,4.080308473352364e-08,28.903225,0,0,5,2,0,35,48,9,9,107.8682,1.93,0,1.086666666666667
3002,8.0,47,0.004,86.44,7,0,5,2,1,7,24,17,7,231.5326,2.75,11,0.8525
4419,38.0,44,5.456203106556183e-09,89.454544,0,1,5,0,2,48,24,6,14,79.8658,2.806666666666667,19,0.8516666666666667
663,20.0,23,0.05,55.556,0,1,5,3,3,11,24,7,7,107.8682,1.93,0,1.086666666666667
3481,12.5,64,0.4,19.002,18,0,5,2,1,6,24,12,4,195.084,2.28,16,0.805
1847,45.0,57,8.740904096209105e-07,95.095535,0,0,5,2,2,40,48,17,20,502.311426,2.658636363636364,5,1.14
1430,20.0,47,1.044902e-06,85.882355,0,0,5,2,0,34,24,15,12,208.9804,2.02,3,1.035
1112,20.0,21,2.020767043123273e-07,100.457146,21,0,5,2,0,42,24,18,21,196.966569,2.54,2,1.07
4033,35.0,87,7.948502224812707e-22,84.74174,0,0,9,11,0,29,24,15,12,47.867,1.54,19,0.8516666666666667
3969,21.06,76,0.5,34.146,0,0,9,3,3,11,24,17,7,60.0843,2.926666666666666,18,0.54
4620,165.0,5,8.195875402680562e-13,93.97591,0,0,5,2,0,45,6,17,20,81.4084,2.545,20,0.88
2320,361.4,87,3.710883029594856e-11,108.333336,28,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
808,28.0,20,1.864596723644476e-08,80.66091,0,0,13,2,0,42,24,17,20,101.9612772,2.708,1,0.675
1754,2.8,83,3.04355577668124e-05,101.47059,47,0,12,4,0,25,24,4,9,261.2319,2.597272727272728,4,0.3
3767,60.0,44,1.5021075e-07,103.870964,0,1,5,0,2,48,96,4,9,60.0843,2.926666666666666,18,0.54
1254,21.2,6,0.0098483284499999,100.8,33,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
3818,59.72,6,0.01,100.99,0,0,5,2,1,17,24,17,7,60.0843,2.926666666666666,18,0.54
1416,20.0,47,1.044902e-05,90.67196,27,0,5,2,0,34,12,15,12,208.9804,2.02,3,1.035
1031,13.0,78,0.006,74.189,8,0,12,7,1,17,24,23,7,196.966569,2.54,2,1.07
4108,100.0,63,5.987855537259018e-09,100.0,0,1,5,6,0,29,3,18,21,79.8658,2.806666666666667,19,0.8516666666666667
