Tag,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Molecular weight (g mol-1)
10471,4849,1321,504.0,532.79,10.58085148758937,63.1,1.1163864293969226,444.23662
10472,4849,842,500.0,555.07,5.048907164810484,63.1,5.11058971,444.23662
10473,4849,854,502.1,570.0,6.708636768116934,63.1,6.478922745428466,444.23662
10474,4849,517,492.1,574.85,7.094036783826601,63.1,2.040499977069056,444.23662
10475,4849,610,491.0,582.94,7.027424534016592,63.1,1.117867744402185,444.23662
10476,4849,715,513.0,587.05,11.999454943775143,63.1,4.283361582868729,444.23662
10477,4539,854,492.0,562.0,12.956570352199792,63.1,4.51851394,570.3715
10478,4538,854,460.1,505.07,8.977827523022428,63.1,4.531478917,724.56014
10479,2195,529,298.0,390.0,10.992927802012048,63.1,2.448054865737067,204.22828
10480,2195,51,295.0,400.0,13.432155379702786,63.1,4.5655495093761935,204.22828
10481,2195,854,291.0,399.0,5.544513017379136,63.1,4.00045824496887,204.22828
10482,2195,439,279.0,398.0,6.330026878980068,63.1,5.657405591290571,204.22828
10483,2195,466,284.0,394.0,1.2312782174881167,63.1,1.2434008513531736,204.22828
10484,2195,191,298.0,402.0,6.390038795702743,63.1,5.173633112072186,204.22828
10485,2195,517,288.0,397.0,1.8657156045524377,63.1,4.7016545761325705,204.22828
10486,2195,610,281.0,391.0,2.6885379530553624,63.1,3.200799581347099,204.22828
10487,2195,70,278.0,397.0,12.0062542267241,63.1,4.784086883527454,204.22828
10488,2195,566,310.0,412.0,4.2834564629290215,63.1,4.290821093268331,204.22828
10489,5126,529,300.0,368.0,13.089308718992688,63.1,3.597423656902464,220.22728
10490,5126,51,290.0,381.0,1.4558287308743585,63.1,3.693675802094821,220.22728
10491,5126,854,287.0,402.0,7.885448073941723,63.1,6.091042198966317,220.22728
10492,5126,439,278.0,384.0,9.895847286127095,63.1,4.186423975302669,220.22728
10493,5126,466,289.0,396.0,6.963065427003926,63.1,1.911021778352414,220.22728
10494,5126,191,298.0,396.0,9.366498589106357,63.1,6.114760693175292,220.22728
10495,5126,517,291.0,374.0,9.566143354332867,63.1,2.669888201868366,220.22728
10496,5126,610,290.0,378.0,4.828322516184924,63.1,4.6452651488963,220.22728
10497,5126,70,290.0,376.0,8.420056749412359,63.1,3.565085818721723,220.22728
10498,5126,566,288.0,378.0,6.829807273714546,63.1,2.3518434158973456,220.22728
10499,3169,842,424.0,632.0,12.473160445991878,63.1,1.3922167347588268,439.5775
10500,3170,842,423.0,635.0,1.0818109436688137,63.1,6.326616365730558,439.5775
10501,3233,842,424.0,618.0,6.883160047926416,63.1,5.52012896266581,411.52374
10502,3229,842,424.0,631.0,6.431449929477686,63.1,2.6896528069614947,425.55062
10503,3231,842,422.0,631.0,12.765323744169129,63.1,6.12689558058342,427.52274
10504,3227,842,427.0,643.0,12.540766520557916,63.1,3.622759841293797,443.52174
10505,3230,842,422.0,635.0,6.142088494555862,63.1,1.9638201069681045,498.60144
10506,3232,842,423.0,637.0,8.331841528793937,63.1,1.5754735343831554,425.55062
10507,3228,842,432.0,648.0,4.677510157072609,63.1,5.962829024058304,459.99568
10508,3152,842,441.0,620.0,7.251940732406478,63.1,2.8779237909218542,623.77102
10509,3171,842,398.0,474.0,7.61675149798745,63.1,3.624227439760108,357.45162
10510,2994,842,393.0,504.0,2.3859523981040764,63.1,5.94957415611548,435.56526
10511,2930,842,424.0,544.0,7.195480396734061,63.1,6.2650163767241125,437.58114
10512,3171,715,414.0,532.0,7.35628076551297,63.1,4.567391437563567,357.45162
10513,2994,715,405.0,542.0,13.814982721322156,63.1,3.3318925530155763,435.56526
10514,2930,715,432.0,583.0,7.725660286177241,63.1,2.826926224985554,437.58114
10515,1659,324,516.0,528.0,7.646181037247037,63.1,4.823474229,396.24686
10516,1659,51,517.0,528.0,6.505241100059349,63.1,4.716837723,396.24686
10517,1659,854,518.0,528.0,8.593124874111368,63.1,4.740362689,396.24686
10518,1659,842,518.0,526.0,2.583298055848749,63.1,4.893206753,396.24686
10519,1659,610,517.0,527.0,1.172489393999172,63.1,4.804139432,396.24686
10520,1659,715,519.0,529.0,9.729623512154594,63.1,4.416640507,396.24686
10521,1685,324,583.0,637.0,5.98609002520572,63.1,4.041392685,394.23098
10522,1685,51,584.0,637.0,2.2697097736431684,63.1,4.056904851,394.23098
10523,1685,854,583.0,638.0,8.019351921526642,63.1,4.361727836,394.23098
10524,1685,842,584.0,637.0,5.583495203436787,63.1,4.550228353,394.23098
10525,1685,610,583.0,637.0,1.9107047320515904,63.1,4.206825876,394.23098
10526,1685,715,587.0,639.0,13.11709901478555,63.1,4.387389826,394.23098
10527,2098,610,508.0,519.0,1.88,63.1,2.4171989458106307,350.99034
10528,2098,70,508.0,520.0,1.87,63.1,2.565139667364927,350.99034
10529,2098,529,509.0,521.0,2.07,63.1,4.177872488254594,350.99034
10530,2098,51,511.0,523.0,2.1,63.1,1.263004043572033,350.99034
10531,2098,48,514.0,525.0,2.1,63.1,5.814024932188213,350.99034
10532,2098,842,515.0,526.0,3.66,63.1,5.126992249010673,350.99034
10533,2098,819,516.0,529.0,3.26,63.1,6.283998104049604,350.99034
10534,3547,610,508.0,522.0,2.02,63.1,2.8175585475197256,474.69768
10535,3547,529,509.0,522.0,2.31,63.1,1.830356493105658,474.69768
10536,3547,51,511.0,525.0,2.5,63.1,4.221159911917278,474.69768
10537,3547,48,514.0,526.0,2.69,63.1,5.383425866730112,474.69768
10538,3547,842,513.0,526.0,3.67,63.1,5.15289859173979,474.69768
10539,3547,819,515.0,527.0,3.63,63.1,6.462059926892426,474.69768
10540,3546,610,509.0,522.0,2.18,63.1,6.429607583554208,598.40502
10541,3546,529,510.0,524.0,2.5,63.1,2.184682813897269,598.40502
10542,3546,51,512.0,525.0,2.82,63.1,1.7071487514218888,598.40502
10543,3546,48,515.0,527.0,3.15,63.1,5.725287707802663,598.40502
10544,3546,842,513.0,527.0,3.62,63.1,5.8764610075151245,598.40502
10545,3546,819,514.0,527.0,4.14,63.1,2.397992636551545,598.40502
10546,4496,610,510.0,523.0,1.0,63.1,1.4624361052032169,342.15198
10547,4496,70,510.0,522.0,0.73,63.1,6.3397154951189,342.15198
10548,4496,529,512.0,526.0,0.79,63.1,5.478948566505799,342.15198
10549,4496,51,514.0,528.0,0.84,63.1,1.2121317109139766,342.15198
10550,4496,48,513.0,525.0,0.65,63.1,2.417456369797719,342.15198
10551,4496,842,516.0,529.0,2.17,63.1,3.1360018707372674,342.15198
10552,4496,819,517.0,530.0,1.6,63.1,5.873723489581559,342.15198
10553,1918,48,330.0,360.0,0.02,63.1,5.45846149141649,214.2194
10554,1918,56,315.0,380.0,0.02,63.1,3.482659836011294,214.2194
10555,1918,70,315.0,435.0,0.02,63.1,1.4781729156829218,214.2194
10556,1918,517,305.0,460.0,2.3,63.1,5.291901036616968,214.2194
10557,1918,1141,310.0,485.0,2.8,63.1,3.170954409746184,214.2194
10558,3269,566,376.0,431.0,1.7052526055137287,63.1,1.9196894922179544,644.73708
10559,3266,566,383.0,429.0,5.540982026880382,63.1,1.1359627114329636,734.7312
10560,3267,566,393.0,424.0,1.3799988789083275,63.1,4.88476404833882,715.59532
10561,3268,566,374.0,419.0,9.921873425575852,63.1,4.742502681109332,678.8392
10562,1772,517,323.0,380.0,3.399791965455617,63.1,4.064457989,176.17052
10563,32,517,325.0,380.0,9.68929576445844,63.1,4.342422681,184.19352
10564,1770,517,329.0,381.0,13.374020227922935,63.1,4.243038049,317.3471
10565,1779,517,350.0,450.0,7.398425926066992,63.1,4.139879086,226.2304
10566,36,517,362.0,403.0,11.637041305313788,63.1,3.491361694,234.2534
10567,1778,517,352.0,420.0,10.85740947171059,63.1,4.255272505,367.40698
10568,1777,517,357.0,466.0,7.389510036717036,63.1,3.86923172,226.2304
10569,34,517,334.0,437.0,8.86486386383739,63.1,4.212187604,234.2534
10570,1776,517,339.0,445.0,7.491021266119433,63.1,4.064457989,367.40698
10571,3539,517,367.0,430.0,7.650316745423268,63.1,4.056904851,260.24428
10572,33,517,360.0,412.0,13.428026909091887,63.1,4.255272505,268.26728
10573,3538,517,358.0,435.0,9.602087117439597,63.1,3.886490725,401.42086
10574,5613,610,479.0,542.0,1.6594668036625777,63.1,2.5579245641511728,353.17892
10575,5613,70,473.0,550.0,9.639094055766368,63.1,4.190470208817821,353.17892
10576,5613,529,480.0,547.0,6.773864269194392,63.1,6.044677795599752,353.17892
10577,5613,854,486.0,553.0,9.600293209780611,63.1,6.723631551954563,353.17892
10578,5613,324,514.0,548.0,5.004964764920144,63.1,1.6574659433380463,353.17892
10579,5180,610,495.0,512.0,13.42606013598604,63.1,3.702665514387719,298.09922
10580,5180,70,493.0,513.0,3.3302774505893127,63.1,1.9595514253850403,298.09922
10581,5180,529,495.0,514.0,13.395427851029847,63.1,4.879239879611289,298.09922
10582,5180,854,499.0,518.0,8.799466746928147,63.1,6.199751846339129,298.09922
10583,5180,324,499.0,514.0,13.404327409901436,63.1,4.7890827909291245,298.09922
10584,3240,610,536.0,583.0,5.779076789341701,63.1,6.453515700158703,342.21998
10585,3240,70,531.0,585.0,13.439560713309046,63.1,1.3016297212471355,342.21998
10586,3240,529,534.0,589.0,9.690792320998163,63.1,5.320351735054135,342.21998
10587,3240,854,537.0,594.0,12.49923981093374,63.1,3.1672585745052606,342.21998
10588,3240,324,536.0,588.0,11.16412121163197,63.1,1.805565464801496,342.21998
10589,5591,610,561.0,594.0,1.2714192683788923,63.1,6.48753114762576,438.2845
10590,5591,70,566.0,600.0,13.110620414929953,63.1,5.229520577373535,438.2845
10591,5591,529,570.0,597.0,1.839254090056793,63.1,2.713817569679896,438.2845
10592,5591,854,572.0,598.0,9.571021562419697,63.1,5.485572466427062,438.2845
10593,5591,324,573.0,595.0,11.330942949219168,63.1,2.765730179153036,438.2845
10594,4498,610,511.0,620.0,9.528654008122206,63.1,1.1250398729230044,328.1251
10595,4498,70,510.0,628.0,5.704137991232109,63.1,2.6163871379521995,328.1251
10596,4498,529,512.0,628.0,8.04566012316274,63.1,4.323084442626785,328.1251
10597,4498,854,515.0,630.0,9.262242551395836,63.1,3.145674812891873,328.1251
10598,4498,324,513.0,623.0,6.131284192451762,63.1,4.2330754751137984,328.1251
10599,3237,610,574.0,589.0,11.882439926555824,63.1,1.9651191297445696,416.36662
10600,3237,70,574.0,587.0,11.412081854921745,63.1,3.0300256189787578,416.36662
10601,3237,529,575.0,591.0,3.4782027343536592,63.1,3.132073874864636,416.36662
10603,3237,324,577.0,588.0,11.26368659027505,63.1,3.728083598776617,416.36662
10604,6020,610,458.0,559.0,5.892468482557013,63.1,1.8345658063720585,410.25498
10605,6020,70,452.0,557.0,8.87138941249545,63.1,4.1006346145802,410.25498
10606,6020,529,464.0,560.0,12.359558907975988,63.1,4.645753960168841,410.25498
10607,6020,854,468.0,562.0,10.37802823252797,63.1,6.604768366657618,410.25498
10608,6020,324,492.0,561.0,7.92636282609776,63.1,6.0755595819207535,410.25498
10609,6019,610,549.0,583.0,10.431691541006128,63.1,4.977674087684049,467.33104
10610,6019,70,519.0,585.0,7.618505260157905,63.1,1.6304858688739374,467.33104
10611,6019,529,554.0,589.0,11.24460583778153,63.1,2.505969768191178,467.33104
10612,6019,854,558.0,594.0,2.32608785488972,63.1,6.3243261081460425,467.33104
10613,6019,324,560.0,588.0,9.66939388056835,63.1,6.430076806998046,467.33104
10614,5179,610,480.0,526.0,7.076176825253486,63.1,4.2507088870232845,355.17528
10615,5179,70,474.0,527.0,4.234540011339734,63.1,3.611127133909352,355.17528
10616,5179,529,506.0,529.0,11.515554390384915,63.1,1.8710527114304585,355.17528
10617,5179,854,508.0,531.0,8.046439260283835,63.1,4.534604417621313,355.17528
10618,5179,324,517.0,532.0,6.447367914789624,63.1,2.329529885183258,355.17528
10619,3239,610,544.0,563.0,8.639961483060912,63.1,6.760769734751996,399.29604
10620,3239,70,538.0,567.0,6.571461024533819,63.1,3.020515065655146,399.29604
10621,3239,529,549.0,567.0,13.749637623799014,63.1,5.454844776699443,399.29604
10622,3239,854,552.0,569.0,1.8679629089311016,63.1,4.54252737089139,399.29604
10623,3239,324,555.0,568.0,10.17585431145016,63.1,1.2376206526544853,399.29604
10624,6018,610,477.0,599.0,13.350913377650286,63.1,5.220758111987799,495.36056
10625,6018,70,476.0,605.0,5.207667072457272,63.1,6.164083525490734,495.36056
10626,6018,529,487.0,604.0,2.811714323962262,63.1,6.519028820644054,495.36056
10627,6018,854,495.0,603.0,12.323230308063977,63.1,4.867143221953668,495.36056
10628,6018,324,520.0,599.0,8.540964993324115,63.1,5.254935319285232,495.36056
10629,6017,610,585.0,620.0,6.469270254403408,63.1,5.750832566629654,552.43662
10630,6017,70,588.0,628.0,9.065402511343102,63.1,4.502215248592858,552.43662
10631,6017,529,593.0,628.0,8.792684030169376,63.1,2.0946970027193443,552.43662
10632,6017,854,596.0,630.0,2.7015935792031214,63.1,5.167318427892963,552.43662
10633,6017,324,599.0,623.0,2.3289005369628613,63.1,6.166270982584779,552.43662
10634,4499,610,497.0,540.0,9.096339249788034,63.1,3.0479427439770124,385.20116
10635,4499,70,504.0,539.0,1.990652568656055,63.1,1.535329607674988,385.20116
10636,4499,529,506.0,543.0,4.152990782610038,63.1,3.4288257257058627,385.20116
10637,4499,854,515.0,543.0,7.79879231069201,63.1,3.107022031139626,385.20116
10638,4499,324,514.0,542.0,7.78489584157685,63.1,2.1375026906325054,385.20116
10639,4497,610,512.0,550.0,7.079228735404156,63.1,5.825456231675394,442.27722
10640,4497,70,513.0,553.0,12.310868316982145,63.1,3.813922508913005,442.27722
10641,4497,529,515.0,556.0,2.3111242687015183,63.1,5.215239385229771,442.27722
10642,4497,854,518.0,555.0,4.50601456137745,63.1,5.030637297036939,442.27722
10643,4497,324,518.0,560.0,12.122986764610054,63.1,2.6169523797414245,442.27722
10644,3238,610,536.0,582.0,4.18303781614106,63.1,1.158357235510251,473.44268
10645,3238,70,536.0,584.0,2.742157483756507,63.1,6.47623301270239,473.44268
10646,3238,529,545.0,588.0,8.268537876738346,63.1,4.964444930428259,473.44268
10647,3238,854,545.0,586.0,9.96169101760184,63.1,4.326202962923935,473.44268
10648,3238,324,556.0,597.0,5.963724921370205,63.1,5.386739501926751,473.44268
10649,5594,610,488.0,531.0,7.944623683512859,63.1,5.246910068830753,476.5481
10650,5594,70,479.0,532.0,4.827002012655326,63.1,5.649212954961986,476.5481
10651,5594,529,497.0,532.0,3.0027681182998744,63.1,5.053854700550778,476.5481
10652,5594,854,505.0,537.0,8.530581174114918,63.1,5.852683984028114,476.5481
10653,5594,324,523.0,538.0,1.9223007116793425,63.1,5.717846259176387,476.5481
10654,5600,610,579.0,592.0,11.86442279649786,63.1,4.946646732490251,547.24262
10655,5600,70,578.0,590.0,1.364260692692051,63.1,4.430529689336314,547.24262
10656,5600,529,580.0,592.0,1.929426260644008,63.1,2.8305449129071025,547.24262
10657,5600,854,581.0,594.0,2.795437216378713,63.1,6.35370138869189,547.24262
10658,5600,324,581.0,592.0,1.7404201453819153,63.1,3.64937286954688,547.24262
10659,6016,610,635.0,646.0,11.632673778812633,63.1,5.420533706852666,661.39474
10660,6016,70,638.0,648.0,13.410735455118823,63.1,5.244517709729707,661.39474
10661,6016,529,641.0,654.0,6.020503237304737,63.1,4.6960579150741495,661.39474
10662,6016,854,642.0,656.0,6.798259555890052,63.1,2.7983141674795933,661.39474
10663,6016,324,644.0,655.0,4.937171580867842,63.1,5.275840009922484,661.39474
10664,2485,610,525.0,548.0,2.199557031822426,63.1,4.741692267806895,397.27544
10665,2485,70,524.0,546.0,7.85062945168159,63.1,4.299633240384184,397.27544
10666,2485,529,527.0,549.0,9.464279220842114,63.1,6.624046146880484,397.27544
10667,2485,854,531.0,551.0,2.5504008368054096,63.1,2.247983288182703,397.27544
10668,2485,324,534.0,554.0,1.0240228059305316,63.1,4.645661047866806,397.27544
10669,2484,610,562.0,583.0,10.469295118199716,63.1,5.209637645783495,454.3515
10670,2484,70,562.0,582.0,4.785504519233503,63.1,5.571002296324384,454.3515
10671,2484,529,565.0,586.0,13.886445376209542,63.1,4.5690281729164415,454.3515
10672,2484,854,568.0,586.0,9.786876789687474,63.1,2.0601827467636453,454.3515
10673,2484,324,572.0,589.0,2.356976306802754,63.1,4.03010605513354,454.3515
10674,2964,854,388.0,517.0,11.344681486183829,63.1,4.389,581.73814
10675,2958,854,389.0,519.0,7.759657989959713,63.1,4.405,595.76502
10676,2960,854,389.0,519.0,3.7816576667250255,63.1,4.265,616.1832
10677,2962,854,389.0,515.0,9.936146115952774,63.1,4.2,631.79802
10678,2963,854,400.0,519.0,4.390693125230976,63.1,4.424,581.73814
10679,2957,854,402.0,521.0,7.57045601603184,63.1,4.799,595.76502
10680,2959,854,402.0,517.0,8.924370235113964,63.1,4.522,616.1832
10681,2961,854,403.0,521.0,13.654306556600371,63.1,4.214,611.76402
10682,2964,392,413.0,517.0,1.75003760038825,63.1,4.249142080738676,581.73814
10683,2958,386,420.0,520.0,12.96828745847324,63.1,3.9091420305893294,595.76502
10684,2960,388,410.0,517.0,13.523345391587087,63.1,1.8476565741881608,616.1832
10685,2962,390,418.0,516.0,9.737102847292938,63.1,5.340724158872716,631.79802
10686,2963,391,425.0,525.0,12.238594015090795,63.1,2.408195595085474,581.73814
10687,2957,385,433.0,527.0,7.896926735020148,63.1,2.242891303143222,595.76502
10688,2959,387,430.0,523.0,11.498229154142091,63.1,2.805701884129533,616.1832
10689,2961,389,436.0,534.0,6.642194165436415,63.1,6.562700719441057,611.76402
10690,6731,298,318.0,403.0,6.27448645896105,63.1,6.288634311762282,289.3331
10691,6731,324,320.0,297.79549264793394,2.700398349105296,63.1,5.566310823715091,289.3331
10692,6731,48,322.0,402.0,11.533167621470907,63.1,6.26988679201716,289.3331
10693,6731,56,325.0,406.0,2.9348931922785866,63.1,4.383287881980554,289.3331
10694,6731,1321,328.0,414.0,10.276071561752303,63.1,3.2236809059835285,289.3331
10695,6731,819,324.0,412.0,2.372807542288764,63.1,5.493835814489863,289.3331
10696,6731,821,327.0,403.0,7.905529194464945,63.1,5.666306269530842,289.3331
10697,6731,531,327.0,404.0,13.267934126509534,63.1,3.3527202897705246,289.3331
10698,6731,842,328.0,415.0,8.750706680935565,63.1,5.231251836834198,289.3331
10699,6731,529,321.0,420.0,1.5096680767888957,63.1,5.368641679509574,289.3331
10700,6731,441,326.0,404.0,4.000126230677113,63.1,4.209061025831132,289.3331
10701,6731,51,327.0,379.60419418110735,5.375164733221353,63.1,1.5586809452115375,289.3331
10702,6731,854,325.0,407.0,3.4017724607386244,63.1,4.9568017317612565,289.3331
10703,6731,374,329.0,410.0,7.586172390656804,63.1,6.022104215703816,289.3331
10704,6731,380,325.0,410.0,13.840697804659492,63.1,3.827378027146864,289.3331
10705,6731,395,321.0,400.0,5.403727467273664,63.1,3.6901051357808186,289.3331
10706,6731,439,331.0,416.0,2.2932704213341024,63.1,2.268309910572988,289.3331
10707,6731,199,323.0,387.0,2.402184628898862,63.1,4.164023321389336,289.3331
10708,6731,201,324.0,406.0,3.1949447144809824,63.1,2.463301272517017,289.3331
10710,6731,466,328.0,395.0,5.047546201464597,63.1,5.317454574005527,289.3331
10711,6731,517,327.0,621.70762579975,4.588098652072266,63.1,2.69303024783019,289.3331
10712,6731,1005,344.0,385.0,7.6280099270884225,63.1,6.452580776397684,289.3331
10713,6731,610,328.0,380.0,8.519195380444241,63.1,6.762821622686977,289.3331
10714,6731,566,329.0,272.87190599297816,11.819339551618372,63.1,1.860458836284756,289.3331
10715,6731,70,328.0,395.0,6.636748276327842,63.1,3.834408377408881,289.3331
10716,6731,1150,328.0,418.0,5.4098180886339335,63.1,3.694174491570817,289.3331
10717,6731,715,329.0,396.0,9.809121815621705,63.1,1.7399341489041156,289.3331
10718,6711,298,341.0,410.0,8.779314884472784,63.1,4.387547470834541,289.3331
10719,6711,324,346.0,428.0,13.505420999886356,63.1,6.49879573981424,289.3331
10720,6711,48,348.0,410.0,9.760375572853611,63.1,2.2978747264493453,289.3331
10721,6711,56,341.0,414.0,1.586850438403942,63.1,4.990196027585437,289.3331
10722,6711,1321,345.0,414.0,5.742869319403077,63.1,3.5753135370707705,289.3331
10723,6711,819,342.0,410.0,2.311555874092927,63.1,6.115598796997078,289.3331
10724,6711,821,382.0,414.0,13.990484551594957,63.1,6.2013881002712585,289.3331
10725,6711,531,345.0,427.0,8.562546734207174,63.1,1.3242700653771848,289.3331
10726,6711,842,343.0,415.0,7.51827254809656,63.1,4.268567576786854,289.3331
10727,6711,529,340.0,412.0,8.512158568720725,63.1,3.663385080146884,289.3331
10728,6711,441,346.0,410.0,1.343255410384666,63.1,2.948709918620658,289.3331
10729,6711,51,347.0,559.3848417106024,13.24949320307705,63.1,1.35583432833642,289.3331
10730,6711,854,340.0,414.0,8.376098458009533,63.1,5.989025869297067,289.3331
10731,6711,374,346.0,420.0,1.0310146317682805,63.1,4.111156506756265,289.3331
10732,6711,380,348.0,413.0,11.185849650646244,63.1,2.5569670393747286,289.3331
10733,6711,395,346.0,413.0,12.747514519379472,63.1,3.416064163093146,289.3331
10734,6711,439,346.0,419.0,5.315918755108521,63.1,4.279959097366264,289.3331
